"Well","Analyte","Reading"
"H6","K",0
"H6","K",0
"H6","K",0
"H6","K",0
"H6","K",0
"H6","K",0
"H6","K",0
"H6","K",0
"H6","K",0
"H6","L",197
"H6","L",275
"H6","L",285
"H6","L",254
"H6","L",327
"H6","L",275
"H6","M",21
"H6","M",34
"H6","M",34
"H6","M",64
"H6","M",21
"H6","M",31
"H6","M",19
"H6","M",28
"H6","M",51
"H7","A",12
"H7","A",16
"H7","A",10
"H7","A",8
"H7","A",1
"H7","A",15
"H7","A",3
"H7","A",10
"H7","A",18
"H7","A",15
"H7","A",12
"H7","A",29
"H7","A",9
"H7","A",19
"H7","B",317
"H7","B",224
"H7","B",184
"H7","B",349
"H7","B",258
"H7","B",269
"H7","B",458
"H7","B",194
"H7","B",406
"H7","B",237
"H7","B",107
"H7","B",149
"H7","B",285
"H7","B",324
"H7","B",234
"H7","B",277
"H7","B",277
"H7","B",318
"H7","B",670
"H7","B",290
"H7","B",284
"H7","C",34
"H7","C",33
"H7","C",30
"H7","C",49
"H7","C",35
"H7","C",29
"H7","C",36
"H7","C",42
"H7","C",49
"H7","C",51
"H7","C",43
"H7","C",32
"H7","C",37
"H7","C",39
"H7","C",38
"H7","C",37
"H7","C",31
"H7","C",37
"H7","D",784
"H7","D",851
"H7","D",825
"H7","D",700
"H7","D",746
"H7","D",790
"H7","D",783
"H7","D",843
"H7","E",840
"H7","E",730
"H7","E",687
"H7","E",523
"H7","E",729
"H7","E",806
"H7","E",809
"H7","E",841
"H7","F",61
"H7","F",41
"H7","F",70
"H7","F",56
"H7","F",56
"H7","F",20
"H7","F",32
"H7","F",51
"H7","F",52
"H7","F",50
"H7","F",50
"H7","F",67
"H7","F",60
"H7","F",23
"H7","F",50
"H7","F",70
"H7","F",51
"H7","F",62
"H7","F",55
"H7","F",68
"H7","F",62
"H7","F",36
"H7","G",879
"H7","G",790
"H7","G",725
"H7","G",776
"H7","G",849
"H7","H",541
"H7","H",471
"H7","H",415
"H7","H",288
"H7","H",449
"H7","H",814
"H7","H",494
"H7","H",819
"H7","H",390
"H7","H",236
"H7","I",206
"H7","I",206
"H7","I",198
"H7","I",374
"H7","I",324
"H7","I",337
"H7","I",297
"H7","I",287
"H7","I",303
"H7","I",276
"H7","I",322
"H7","I",311
"H7","I",309
"H7","I",283
"H7","J",48
"H7","J",37
"H7","J",31
"H7","J",34
"H7","J",17
"H7","J",40
"H7","J",32
"H7","J",37
"H7","J",33
"H7","J",60
"H7","J",56
"H7","J",44
"H7","J",27
"H7","J",46
"H7","J",29
"H7","J",33
"H7","J",29
"H7","J",30
"H7","J",37
"H7","K",0
"H7","K",0
"H7","K",3
"H7","K",2
"H7","K",1
"H7","K",2
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",0
"H7","K",1
"H7","K",1
"H7","K",0
"H7","K",0
"H7","L",751
"H7","L",532
"H7","L",277
"H7","L",412
"H7","L",301
"H7","M",25
"H7","M",63
"H7","M",37
"H7","M",58
"H7","M",32
"H7","M",49
"H7","M",42
"H7","M",40
"H7","M",53
"H7","M",31
"H7","M",39
"H7","M",84
"H7","M",70
"H7","M",32
"H7","M",31
"H8","A",14
"H8","A",8
"H8","A",15
"H8","A",6
"H8","A",14
"H8","A",6
"H8","A",5
"H8","A",12
"H8","A",6
"H8","A",15
"H8","A",6
"H8","A",6
"H8","A",11
"H8","A",10
"H8","A",9
"H8","A",16
"H8","B",108
"H8","B",18
"H8","B",152
"H8","B",106
"H8","B",139
"H8","B",24
"H8","B",134
"H8","B",44
"H8","B",124
"H8","B",32
"H8","B",98
"H8","B",75
"H8","B",133
"H8","B",92
"H8","C",15
"H8","C",18
"H8","C",32
"H8","C",15
"H8","C",16
"H8","C",14
"H8","C",18
"H8","C",20
"H8","C",18
"H8","C",11
"H8","C",17
"H8","C",10
"H8","C",11
"H8","C",5
"H8","C",37
"H8","C",25
"H8","C",10
"H8","C",18
"H8","C",11
"H8","C",8
"H8","C",10
"H8","C",19
"H8","C",15
"H8","D",752
"H8","D",853
"H8","D",892
"H8","D",705
"H8","D",856
"H8","D",797
"H8","D",827
"H8","D",865
"H8","D",874
"H8","D",899
"H8","D",855
"H8","E",858
"H8","E",352
"H8","E",451
"H8","E",786
"H8","E",655
"H8","E",887
"H8","F",8
"H8","F",13
"H8","F",8
"H8","F",9
"H8","F",4
"H8","F",7
"H8","F",5
"H8","F",5
"H8","F",7
"H8","F",9
"H8","F",4
"H8","F",5
"H8","F",7
"H8","F",6
"H8","G",854
"H8","G",453
"H8","G",811
"H8","G",242
"H8","G",87
"H8","G",480
"H8","G",776
"H8","G",799
"H8","H",150
"H8","H",138
"H8","H",92
"H8","H",120
"H8","H",124
"H8","H",210
"H8","H",120
"H8","H",161
"H8","H",130
"H8","H",67
"H8","H",71
"H8","H",92
"H8","H",85
"H8","H",142
"H8","H",180
"H8","I",52
"H8","I",68
"H8","I",77
"H8","I",28
"H8","I",34
"H8","I",68
"H8","I",58
"H8","I",66
"H8","I",39
"H8","I",50
"H8","I",66
"H8","I",63
"H8","I",67
"H8","I",63
"H8","J",18
"H8","J",17
"H8","J",17
"H8","J",20
"H8","J",27
"H8","J",26
"H8","J",13
"H8","J",32
"H8","J",16
"H8","J",20
"H8","J",12
"H8","J",34
"H8","J",17
"H8","J",9
"H8","J",17
"H8","J",22
"H8","J",17
"H8","J",14
"H8","J",9
"H8","J",14
"H8","J",18
"H8","J",15
"H8","J",16
"H8","J",19
"H8","J",19
"H8","J",25
"H8","J",31
"H8","J",83
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",1
"H8","K",0
"H8","K",1
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",0
"H8","K",6
"H8","L",646
"H8","L",0
"H8","L",846
"H8","L",291
"H8","L",277
"H8","L",314
"H8","L",262
"H8","L",274
"H8","L",221
"H8","L",396
"H8","L",372
"H8","L",395
"H8","M",30
"H8","M",43
"H8","M",27
"H8","M",53
"H8","M",47
"H8","M",28
"H8","M",39
"H8","M",52
"H8","M",51
"H9","A",8
"H9","A",12
"H9","A",5
"H9","A",18
"H9","A",4
"H9","A",5
"H9","A",8
"H9","A",7
"H9","A",8
"H9","A",25
"H9","A",3
"H9","A",11
"H9","A",11
"H9","A",8
"H9","A",10
"H9","A",14
"H9","B",215
"H9","B",208
"H9","B",158
"H9","B",247
"H9","B",95
"H9","B",278
"H9","B",296
"H9","B",176
"H9","B",205
"H9","B",145
"H9","C",78
"H9","C",142
"H9","C",53
"H9","C",38
"H9","C",159
"H9","C",68
"H9","C",89
"H9","C",48
"H9","C",39
"H9","D",742
"H9","D",846
"H9","D",691
"H9","E",815
"H9","E",760
"H9","F",38
"H9","F",35
"H9","F",50
"H9","F",42
"H9","G",818
"H9","G",793
"H9","G",845
"H9","G",815
"H9","G",908
"H9","G",738
"H9","G",837
"H9","H",279
"H9","H",381
"H9","H",221
"H9","H",217
"H9","H",174
"H9","H",211
"H9","H",124
"H9","I",254
"H9","I",199
"H9","I",225
"H9","I",248
"H9","I",209
"H9","I",201
"H9","I",184
"H9","I",221
"H9","I",257
"H9","I",226
"H9","J",38
"H9","J",47
"H9","J",42
"H9","J",42
"H9","J",83
"H9","J",55
"H9","J",43
"H9","J",41
"H9","J",43
"H9","J",40
"H9","K",2
"H9","K",0
"H9","K",0
"H9","K",0
"H9","K",0
"H9","K",0
"H9","K",0
"H9","K",6
"H9","K",0
"H9","K",0
"H9","K",0
"H9","K",1
"H9","K",0
"H9","K",0
"H9","K",0
"H9","L",163
"H9","L",308
"H9","L",256
"H9","L",147
"H9","L",291
"H9","L",137
"H9","L",589
"H9","M",184
"H9","M",54
"H9","M",53
"H9","M",27
"H9","M",37
"H9","M",28
"H9","M",39
"H10","A",16
"H10","A",3
"H10","A",26
"H10","A",11
"H10","A",5
"H10","A",6
"H10","A",16
"H10","B",137
"H10","B",165
"H10","B",197
"H10","B",128
"H10","B",86
"H10","B",57
"H10","B",26
"H10","B",17
"H10","B",85
"H10","B",89
"H10","B",131
"H10","B",36
"H10","B",114
"H10","B",80
"H10","B",139
"H10","C",16
"H10","C",10
"H10","C",2
"H10","C",11
"H10","C",26
"H10","C",11
"H10","C",11
"H10","D",799
"H10","D",478
"H10","D",839
"H10","D",700
"H10","D",885
"H10","D",788
"H10","E",304
"H10","E",583
"H10","E",853
"H10","E",787
"H10","F",7
"H10","F",6
"H10","F",5
"H10","F",7
"H10","F",6
"H10","F",5
"H10","F",8
"H10","F",6
"H10","F",6
"H10","F",6
"H10","G",641
"H10","G",834
"H10","G",587
"H10","G",353
"H10","G",332
"H10","G",628
"H10","G",663
"H10","G",804
"H10","H",139
"H10","H",159
"H10","H",112
"H10","H",48
"H10","H",9
"H10","H",10
"H10","H",79
"H10","H",132
"H10","H",95
"H10","H",51
"H10","H",85
"H10","I",65
"H10","I",64
"H10","I",71
"H10","I",64
"H10","I",59
"H10","I",61
"H10","I",68
"H10","I",59
"H10","J",17
"H10","J",28
"H10","J",21
"H10","J",13
"H10","J",19
"H10","J",22
"H10","J",30
"H10","K",0
"H10","K",0
"H10","K",0
"H10","K",1
"H10","K",4
"H10","K",5
"H10","K",0
"H10","L",359
"H10","L",848
"H10","L",330
"H10","L",219
"H10","L",760
"H10","L",425
"H10","M",38
"H10","M",33
"H10","M",30
"H10","M",35
"H10","M",42
"H10","M",41
